transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,DOB,Gender,city_code,prod_cat,prod_subcat,age_at_transaction
89637980965,268126,2012-08-25,5,3,3,1490,469.35,4939.35,e-Shop,1975-09-12,F,2.0,Electronics,Computers,36
19395228248,271492,2012-08-24,4,3,-2,-109,22.89,-240.89,TeleShop,1971-07-11,F,5.0,Electronics,Mobiles,41
12297890596,270066,2012-08-24,8,3,2,946,198.66,2090.66,TeleShop,1978-01-01,F,2.0,Electronics,Personal Appliances,34
54410826575,267293,2012-08-24,2,6,3,116,36.54,384.54,e-Shop,1972-03-18,M,2.0,Home and kitchen,Furnishing,40
49686096818,271927,2012-08-24,1,4,1,767,80.535,847.535,e-Shop,1982-09-17,F,8.0,Bags,Mens,29
11568545403,273369,2012-08-24,2,6,3,608,191.52,2015.52,MBR,1981-12-01,M,4.0,Home and kitchen,Furnishing,30
32655117501,270971,2012-08-24,11,6,3,342,107.73,1133.73,Flagship store,1976-09-24,F,5.0,Home and kitchen,Bath,35
61795898381,272362,2012-08-24,9,3,4,227,95.34,1003.34,e-Shop,1976-12-25,M,8.0,Electronics,Cameras,35
9137584805,272426,2012-08-24,3,2,4,301,126.42,1330.42,e-Shop,1979-12-07,F,9.0,Footwear,Women,32
42255136382,270202,2012-08-24,12,5,4,841,353.22,3717.22,e-Shop,1985-07-18,F,9.0,Books,Academic,27
56960319474,269981,2012-08-24,10,5,3,1229,387.135,4074.135,MBR,1975-04-14,F,5.0,Books,Non-Fiction,37
99432837112,275008,2012-08-24,12,5,1,664,69.72,733.72,Flagship store,1977-10-15,F,10.0,Books,Academic,34
96346895347,269200,2012-08-24,9,3,4,1279,537.18,5653.18,Flagship store,1983-01-16,M,2.0,Electronics,Cameras,29
64722377086,275011,2012-08-24,3,1,1,407,42.735,449.735,MBR,1988-08-19,F,2.0,Clothing,Kids,24
64421626956,266923,2012-08-24,12,6,1,136,14.28,150.28,Flagship store,1988-12-07,M,7.0,Home and kitchen,Tools,23
78109483849,270154,2012-08-24,6,5,1,506,53.13,559.13,Flagship store,1971-09-16,F,4.0,Books,DIY,40
54234600611,266784,2012-08-23,10,5,3,1291,406.665,4279.665,TeleShop,1991-12-13,F,10.0,Books,Non-Fiction,20
18083689660,271352,2012-08-23,12,6,4,1059,444.78,4680.78,e-Shop,1992-07-18,M,8.0,Home and kitchen,Tools,20
29025913880,271266,2012-08-23,4,2,3,1116,351.54,3699.54,TeleShop,1980-06-07,F,4.0,Footwear,Kids,32
54690426919,268305,2012-08-23,4,3,2,76,15.96,167.96,TeleShop,1974-02-25,M,2.0,Electronics,Mobiles,38
61190023282,275151,2012-08-23,12,6,-2,-651,136.71,-1438.71,Flagship store,1978-07-21,F,3.0,Home and kitchen,Tools,34
25377198952,268878,2012-08-23,4,3,1,986,103.53,1089.53,e-Shop,1974-07-28,M,7.0,Electronics,Mobiles,38
47747209902,270667,2012-08-23,5,3,5,1500,787.5,8287.5,MBR,1974-02-24,M,9.0,Electronics,Computers,38
57262331706,268523,2012-08-23,12,6,4,1476,619.92,6523.92,Flagship store,1976-12-10,F,4.0,Home and kitchen,Tools,35
47616641173,269861,2012-08-23,4,3,5,421,221.025,2326.025,e-Shop,1992-05-04,M,2.0,Electronics,Mobiles,20
6135881155,267942,2012-08-23,10,3,1,303,31.815,334.815,e-Shop,1979-06-23,F,6.0,Electronics,Audio and video,33
24227063586,271430,2012-08-23,12,6,2,730,153.3,1613.3,Flagship store,1990-07-17,F,8.0,Home and kitchen,Tools,22
32182345041,268860,2012-08-23,2,6,3,1172,369.18,3885.18,MBR,1973-11-04,F,4.0,Home and kitchen,Furnishing,38
92950760837,271596,2012-08-23,4,3,1,1081,113.505,1194.505,e-Shop,1972-11-29,F,9.0,Electronics,Mobiles,39
77805818245,270376,2012-08-23,6,5,4,1373,576.66,6068.66,Flagship store,1975-10-12,M,8.0,Books,DIY,36
73124596403,275052,2012-08-23,10,6,3,455,143.325,1508.325,MBR,1980-04-22,M,8.0,Home and kitchen,Kitchen,32
88297603041,273271,2012-08-23,3,1,5,415,217.875,2292.875,TeleShop,1989-11-08,F,3.0,Clothing,Kids,22
82615473076,269106,2012-08-23,9,3,1,799,83.895,882.895,e-Shop,1977-06-23,M,3.0,Electronics,Cameras,35
86027796582,269624,2012-08-23,1,2,1,1296,136.08,1432.08,MBR,1988-09-25,M,5.0,Footwear,Mens,23
74539045261,268387,2012-08-23,4,2,2,1463,307.23,3233.23,TeleShop,1974-04-09,F,1.0,Footwear,Kids,38
83617849126,270254,2012-08-23,3,2,3,1339,421.785,4438.785,e-Shop,1971-10-24,F,7.0,Footwear,Women,40
80402818784,272222,2012-08-23,3,1,-1,-418,43.89,-461.89,MBR,1982-09-24,F,1.0,Clothing,Kids,29
56656820882,268240,2012-08-22,7,5,5,452,237.3,2497.3,Flagship store,1980-05-15,F,1.0,Books,Fiction,32
43702427796,270921,2012-08-22,3,2,3,1227,386.505,4067.505,Flagship store,1971-03-14,F,7.0,Footwear,Women,41
31988582041,271285,2012-08-22,1,1,2,288,60.48,636.48,e-Shop,1986-03-10,M,1.0,Clothing,Women,26
44248259654,272501,2012-08-22,3,5,4,559,234.78,2470.78,e-Shop,1970-08-26,F,1.0,Books,Comics,42
37016171927,271606,2012-08-22,2,6,3,1062,334.53,3520.53,e-Shop,1987-12-02,M,3.0,Home and kitchen,Furnishing,24
47719628414,271639,2012-08-22,3,5,2,731,153.51,1615.51,TeleShop,1977-09-29,F,1.0,Books,Comics,34
21608857339,271784,2012-08-22,4,1,2,929,195.09,2053.09,Flagship store,1971-08-22,M,3.0,Clothing,Mens,41
3431774057,270457,2012-08-22,1,4,2,846,177.66,1869.66,TeleShop,1990-03-22,F,4.0,Bags,Mens,22
19312855774,267169,2012-08-22,10,5,2,1015,213.15,2243.15,MBR,1973-02-07,M,8.0,Books,Non-Fiction,39
55908020302,269447,2012-08-22,3,1,-4,-884,371.28,-3907.28,Flagship store,1975-07-14,F,9.0,Clothing,Kids,37
38149948609,273913,2012-08-22,3,5,4,576,241.92,2545.92,MBR,1980-03-27,M,5.0,Books,Comics,32
538308297,270802,2012-08-22,8,3,1,454,47.67,501.67,e-Shop,1975-03-27,F,4.0,Electronics,Personal Appliances,37
79268658239,270047,2012-08-22,8,3,4,839,352.38,3708.38,e-Shop,1970-06-10,M,1.0,Electronics,Personal Appliances,42
64051204635,270150,2012-08-22,3,2,5,141,74.025,779.025,e-Shop,1971-05-22,F,8.0,Footwear,Women,41
69353791693,274278,2012-08-22,12,5,5,705,370.125,3895.125,TeleShop,1981-03-29,M,4.0,Books,Academic,31
87862139112,273278,2012-08-22,9,3,-1,-585,61.425,-646.425,MBR,1985-08-27,F,2.0,Electronics,Cameras,27
95365990654,274468,2012-08-22,7,5,1,789,82.845,871.845,e-Shop,1986-09-12,M,2.0,Books,Fiction,25
67898417311,272326,2012-08-22,7,5,-1,-172,18.06,-190.06,Flagship store,1991-09-04,F,8.0,Books,Fiction,20
77988900417,272162,2012-08-22,4,2,3,451,142.065,1495.065,e-Shop,1971-07-03,F,5.0,Footwear,Kids,41
97549629512,270257,2012-08-22,9,3,-1,-519,54.495,-573.495,MBR,1977-01-02,F,10.0,Electronics,Cameras,35
23205973373,268860,2012-08-21,10,5,3,1082,340.83,3586.83,Flagship store,1973-11-04,F,4.0,Books,Non-Fiction,38
23251397790,269307,2012-08-21,5,3,5,771,404.775,4259.775,TeleShop,1975-09-03,M,1.0,Electronics,Computers,36
21695461148,269681,2012-08-21,10,5,3,231,72.765,765.765,Flagship store,1988-03-28,M,4.0,Books,Non-Fiction,24
12890098094,274718,2012-08-21,8,3,4,1180,495.6,5215.6,e-Shop,1978-08-09,M,6.0,Electronics,Personal Appliances,34
14298816917,269213,2012-08-21,4,1,1,1391,146.055,1537.055,MBR,1976-08-20,M,3.0,Clothing,Mens,36
5648195955,268443,2012-08-21,4,2,3,913,287.595,3026.595,Flagship store,1990-10-10,F,2.0,Footwear,Kids,21
61190023282,275151,2012-08-21,12,6,2,651,136.71,1438.71,Flagship store,1978-07-21,F,3.0,Home and kitchen,Tools,34
3484853152,269357,2012-08-21,3,2,1,587,61.635,648.635,e-Shop,1971-07-08,M,9.0,Footwear,Women,41
7694221471,267887,2012-08-21,11,6,4,874,367.08,3863.08,TeleShop,1991-12-23,F,3.0,Home and kitchen,Bath,20
50221143808,268292,2012-08-21,1,2,-5,-546,286.65,-3016.65,MBR,1982-05-06,M,7.0,Footwear,Mens,30
12451116256,268069,2012-08-21,10,6,3,751,236.565,2489.565,Flagship store,1974-06-20,M,4.0,Home and kitchen,Kitchen,38
16575811225,274367,2012-08-21,4,4,5,1210,635.25,6685.25,Flagship store,1992-11-26,M,7.0,Bags,Women,19
54456463748,270850,2012-08-21,12,5,2,438,91.98,967.98,TeleShop,1984-05-05,M,4.0,Books,Academic,28
12081555316,271635,2012-08-21,3,5,5,1499,786.975,8281.975,TeleShop,1989-09-06,F,1.0,Books,Comics,22
15733891140,272075,2012-08-21,10,3,2,724,152.04,1600.04,MBR,1977-02-23,M,7.0,Electronics,Audio and video,35
80678887518,269221,2012-08-21,3,5,3,1441,453.915,4776.915,TeleShop,1982-12-13,F,10.0,Books,Comics,29
63819255286,274358,2012-08-21,11,6,-4,-179,75.18,-791.18,e-Shop,1974-08-05,M,4.0,Home and kitchen,Bath,38
74593894385,274534,2012-08-21,1,1,3,1005,316.575,3331.575,e-Shop,1987-04-14,F,7.0,Clothing,Women,25
85491543253,268393,2012-08-21,4,1,2,365,76.65,806.65,MBR,1985-02-19,F,10.0,Clothing,Mens,27
63381713152,274625,2012-08-21,12,6,4,1286,540.12,5684.12,Flagship store,1980-07-28,M,1.0,Home and kitchen,Tools,32
94673080070,274479,2012-08-21,4,2,5,1336,701.4,7381.4,e-Shop,1989-02-21,M,3.0,Footwear,Kids,23
75131354933,272837,2012-08-21,7,5,5,423,222.075,2337.075,TeleShop,1974-11-05,F,9.0,Books,Fiction,37
93881106687,270120,2012-08-21,5,3,5,1025,538.125,5663.125,e-Shop,1971-02-01,F,9.0,Electronics,Computers,41
80775903508,274590,2012-08-21,10,3,1,1197,125.685,1322.685,TeleShop,1977-04-13,F,2.0,Electronics,Audio and video,35
73916403003,268688,2012-08-21,2,6,-4,-195,81.9,-861.9,e-Shop,1978-12-18,M,6.0,Home and kitchen,Furnishing,33
85169590608,273367,2012-08-21,7,5,5,824,432.6,4552.6,MBR,1984-05-01,F,1.0,Books,Fiction,28
68697884211,270256,2012-08-21,3,5,5,639,335.475,3530.475,e-Shop,1988-05-03,M,8.0,Books,Comics,24
80402818784,272222,2012-08-21,3,1,1,418,43.89,461.89,MBR,1982-09-24,F,1.0,Clothing,Kids,29
21865170386,274824,2012-08-20,10,6,2,341,71.61,753.61,e-Shop,1992-09-12,F,4.0,Home and kitchen,Kitchen,19
58824387060,268922,2012-08-20,12,6,5,1005,527.625,5552.625,e-Shop,1979-10-27,M,7.0,Home and kitchen,Tools,32
749674186,270240,2012-08-20,3,5,1,165,17.325,182.325,e-Shop,1988-12-07,M,1.0,Books,Comics,23
37522201342,266943,2012-08-20,6,5,1,858,90.09,948.09,Flagship store,1981-06-05,F,9.0,Books,DIY,31
26317249324,268243,2012-08-20,2,6,4,1180,495.6,5215.6,e-Shop,1981-06-16,F,10.0,Home and kitchen,Furnishing,31
45888334809,269972,2012-08-20,4,1,-4,-161,67.62,-711.62,Flagship store,1983-03-17,M,3.0,Clothing,Mens,29
49144175637,269645,2012-08-20,3,2,1,1178,123.69,1301.69,Flagship store,1980-10-19,F,5.0,Footwear,Women,31
52665853682,268284,2012-08-20,3,5,4,153,64.26,676.26,TeleShop,1990-11-18,F,5.0,Books,Comics,21
46321998187,269718,2012-08-20,6,5,4,1089,457.38,4813.38,TeleShop,1984-12-02,M,9.0,Books,DIY,27
4332391558,274542,2012-08-20,4,3,2,349,73.29,771.29,TeleShop,1980-03-20,F,6.0,Electronics,Mobiles,32
38136953834,268672,2012-08-20,11,6,5,270,141.75,1491.75,TeleShop,1991-01-22,F,3.0,Home and kitchen,Bath,21
20765767939,268572,2012-08-20,3,1,2,120,25.2,265.2,TeleShop,1979-01-10,F,5.0,Clothing,Kids,33
97506754602,269285,2012-08-20,10,5,4,354,148.68,1564.68,TeleShop,1974-02-04,F,7.0,Books,Non-Fiction,38
96308571282,270690,2012-08-20,12,5,5,1206,633.15,6663.15,e-Shop,1988-04-09,M,4.0,Books,Academic,24
95158829604,272559,2012-08-20,1,2,5,474,248.85,2618.85,e-Shop,1979-07-18,F,1.0,Footwear,Mens,33
63257871464,269886,2012-08-20,4,4,4,106,44.52,468.52,e-Shop,1981-04-17,M,7.0,Bags,Women,31
72878992985,273010,2012-08-20,5,3,1,1119,117.495,1236.495,Flagship store,1985-08-06,F,4.0,Electronics,Computers,27
68252814238,269827,2012-08-20,3,1,1,1247,130.935,1377.935,e-Shop,1985-07-29,F,1.0,Clothing,Kids,27
76350486681,269293,2012-08-20,4,2,4,762,320.04,3368.04,MBR,1983-11-27,M,2.0,Footwear,Kids,28
76348621721,274390,2012-08-20,7,5,5,1257,659.925,6944.925,MBR,1981-11-17,M,4.0,Books,Fiction,30
43316371654,268701,2012-08-19,4,2,4,1350,567.0,5967.0,e-Shop,1978-02-22,M,5.0,Footwear,Kids,34
13196466541,272032,2012-08-19,1,2,4,1105,464.1,4884.1,TeleShop,1983-09-15,M,3.0,Footwear,Mens,28
10298680937,271455,2012-08-19,4,4,-2,-890,186.9,-1966.9,Flagship store,1972-02-01,F,9.0,Bags,Women,40
36115657165,273850,2012-08-19,3,1,2,218,45.78,481.78,e-Shop,1977-04-03,M,5.0,Clothing,Kids,35
55285609101,271406,2012-08-19,11,5,-2,-598,125.58,-1321.58,TeleShop,1980-05-19,F,4.0,Books,Children,32
24034482442,274145,2012-08-19,4,2,2,728,152.88,1608.88,MBR,1974-09-08,F,3.0,Footwear,Kids,37
38513801210,273891,2012-08-19,7,5,5,1247,654.675,6889.675,e-Shop,1975-12-06,M,5.0,Books,Fiction,36
25828007519,269412,2012-08-19,10,6,4,1063,446.46,4698.46,MBR,1989-10-01,F,2.0,Home and kitchen,Kitchen,22
31951168809,272373,2012-08-19,3,2,2,744,156.24,1644.24,e-Shop,1980-01-10,F,5.0,Footwear,Women,32
38702800191,268593,2012-08-19,1,2,3,757,238.455,2509.455,e-Shop,1979-04-22,F,4.0,Footwear,Mens,33
34071934417,274598,2012-08-19,8,3,4,979,411.18,4327.18,MBR,1983-05-19,M,10.0,Electronics,Personal Appliances,29
6833069117,268402,2012-08-19,7,5,4,725,304.5,3204.5,e-Shop,1989-05-23,F,9.0,Books,Fiction,23
74840969979,267737,2012-08-19,10,5,3,1327,418.005,4399.005,e-Shop,1989-04-23,M,5.0,Books,Non-Fiction,23
68760108690,267344,2012-08-19,8,3,1,695,72.975,767.975,e-Shop,1990-01-22,M,1.0,Electronics,Personal Appliances,22
71034737385,273175,2012-08-19,3,2,5,986,517.65,5447.65,Flagship store,1974-05-03,F,8.0,Footwear,Women,38
88966471821,268277,2012-08-19,4,2,1,941,98.805,1039.805,TeleShop,1983-02-01,F,8.0,Footwear,Kids,29
81704904030,269708,2012-08-19,3,5,3,1438,452.97,4766.97,e-Shop,1975-07-21,F,6.0,Books,Comics,37
61804956310,269925,2012-08-18,5,3,3,1368,430.92,4534.92,Flagship store,1974-05-07,M,5.0,Electronics,Computers,38
7272439641,270855,2012-08-18,4,3,2,122,25.62,269.62,e-Shop,1972-03-20,M,7.0,Electronics,Mobiles,40
23215948865,273997,2012-08-18,4,3,1,792,83.16,875.16,MBR,1971-07-29,M,3.0,Electronics,Mobiles,41
46338644875,269929,2012-08-18,2,6,3,406,127.89,1345.89,Flagship store,1989-11-17,M,4.0,Home and kitchen,Furnishing,22
16101696856,270088,2012-08-18,9,3,5,1357,712.425,7497.425,e-Shop,1986-03-16,F,8.0,Electronics,Cameras,26
49840640964,267613,2012-08-18,11,6,4,80,33.6,353.6,MBR,1970-09-15,M,3.0,Home and kitchen,Bath,41
10141689848,272228,2012-08-18,3,2,4,960,403.2,4243.2,e-Shop,1983-02-23,M,9.0,Footwear,Women,29
25666039224,273381,2012-08-18,4,3,2,850,178.5,1878.5,TeleShop,1979-12-15,M,4.0,Electronics,Mobiles,32
53220395833,269498,2012-08-18,8,3,2,1199,251.79,2649.79,e-Shop,1976-04-05,F,7.0,Electronics,Personal Appliances,36
45888334809,269972,2012-08-18,4,1,4,161,67.62,711.62,Flagship store,1983-03-17,M,3.0,Clothing,Mens,29
45897270896,267696,2012-08-18,10,6,-2,-256,53.76,-565.76,TeleShop,1973-03-09,F,8.0,Home and kitchen,Kitchen,39
68567029068,272057,2012-08-18,3,5,3,840,264.6,2784.6,e-Shop,1978-06-07,M,5.0,Books,Comics,34
90533868022,274983,2012-08-18,4,2,5,83,43.575,458.575,e-Shop,1979-03-05,F,1.0,Footwear,Kids,33
68573993577,268701,2012-08-18,7,5,-4,-648,272.16,-2864.16,MBR,1978-02-22,M,5.0,Books,Fiction,34
74394469642,275228,2012-08-18,10,5,1,867,91.035,958.035,TeleShop,1989-08-27,M,5.0,Books,Non-Fiction,22
93155255111,274094,2012-08-18,3,1,4,573,240.66,2532.66,e-Shop,1981-08-18,M,1.0,Clothing,Kids,31
80526764159,268915,2012-08-18,4,2,-4,-1414,593.88,-6249.88,Flagship store,1988-03-21,F,2.0,Footwear,Kids,24
73942693379,275009,2012-08-18,2,6,3,264,83.16,875.16,TeleShop,1985-11-11,F,9.0,Home and kitchen,Furnishing,26
63339454211,267386,2012-08-18,3,1,1,1119,117.495,1236.495,MBR,1970-05-15,M,7.0,Clothing,Kids,42
63819255286,274358,2012-08-18,11,6,4,179,75.18,791.18,e-Shop,1974-08-05,M,4.0,Home and kitchen,Bath,38
50221143808,268292,2012-08-17,1,2,5,546,286.65,3016.65,MBR,1982-05-06,M,7.0,Footwear,Mens,30
39674474295,267878,2012-08-17,4,2,2,657,137.97,1451.97,Flagship store,1977-12-24,M,8.0,Footwear,Kids,34
20379334870,274833,2012-08-17,11,6,3,426,134.19,1412.19,Flagship store,1978-06-09,M,8.0,Home and kitchen,Bath,34
1245309100,267358,2012-08-17,12,5,4,210,88.2,928.2,MBR,1980-07-22,M,2.0,Books,Academic,32
55908020302,269447,2012-08-17,3,1,4,884,371.28,3907.28,Flagship store,1975-07-14,F,9.0,Clothing,Kids,37
62762508688,270974,2012-08-17,9,3,2,161,33.81,355.81,e-Shop,1988-07-26,M,4.0,Electronics,Cameras,24
10867280715,273299,2012-08-17,4,4,4,910,382.2,4022.2,e-Shop,1973-12-28,M,2.0,Bags,Women,38
447697762,270798,2012-08-17,1,1,4,1367,574.14,6042.14,MBR,1975-06-01,M,8.0,Clothing,Women,37
39419016699,272771,2012-08-17,12,5,5,564,296.1,3116.1,e-Shop,1977-01-02,F,3.0,Books,Academic,35
35224438911,267552,2012-08-17,4,4,3,667,210.105,2211.105,e-Shop,1987-11-04,M,4.0,Bags,Women,24
50045646584,273683,2012-08-17,4,3,4,1266,531.72,5595.72,MBR,1977-06-09,F,10.0,Electronics,Mobiles,35
3900104821,270303,2012-08-17,3,1,-3,-1187,373.905,-3934.905,TeleShop,1992-09-20,F,4.0,Clothing,Kids,19
23500002570,273484,2012-08-17,5,3,4,514,215.88,2271.88,e-Shop,1975-08-23,M,3.0,Electronics,Computers,37
5332004388,267172,2012-08-17,12,5,2,92,19.32,203.32,TeleShop,1989-10-12,F,6.0,Books,Academic,22
62505687788,268928,2012-08-17,1,2,2,1466,307.86,3239.86,TeleShop,1990-05-22,M,8.0,Footwear,Mens,22
46765819642,270792,2012-08-17,3,5,2,1151,241.71,2543.71,TeleShop,1985-05-20,F,10.0,Books,Comics,27
67898417311,272326,2012-08-17,7,5,1,172,18.06,190.06,Flagship store,1991-09-04,F,8.0,Books,Fiction,20
84822873072,274494,2012-08-17,4,3,1,855,89.775,944.775,MBR,1989-12-21,M,9.0,Electronics,Mobiles,22
75972334950,273767,2012-08-17,1,4,1,158,16.59,174.59,TeleShop,1978-09-14,M,10.0,Bags,Mens,33
90869131087,274215,2012-08-17,5,3,4,963,404.46,4256.46,Flagship store,1971-01-23,M,8.0,Electronics,Computers,41
87841299654,272729,2012-08-17,4,1,4,1125,472.5,4972.5,e-Shop,1971-05-21,F,2.0,Clothing,Mens,41
57643725608,273110,2012-08-16,2,6,5,337,176.925,1861.925,Flagship store,1989-07-20,F,2.0,Home and kitchen,Furnishing,23
41548177806,268914,2012-08-16,12,6,2,801,168.21,1770.21,e-Shop,1992-11-15,F,3.0,Home and kitchen,Tools,19
41589217259,272742,2012-08-16,4,1,2,1260,264.6,2784.6,MBR,1989-07-28,M,3.0,Clothing,Mens,23
41944146340,271873,2012-08-16,4,3,5,149,78.225,823.225,TeleShop,1972-04-17,M,1.0,Electronics,Mobiles,40
42243324669,273912,2012-08-16,11,6,1,923,96.915,1019.915,Flagship store,1978-10-08,M,8.0,Home and kitchen,Bath,33
23220803534,267294,2012-08-16,7,5,3,1248,393.12,4137.12,e-Shop,1979-02-12,F,8.0,Books,Fiction,33
57163895376,274546,2012-08-16,4,3,5,1244,653.1,6873.1,Flagship store,1970-07-26,M,3.0,Electronics,Mobiles,42
59507782599,273113,2012-08-16,1,4,1,142,14.91,156.91,TeleShop,1977-06-16,M,3.0,Bags,Mens,35
21448691931,271583,2012-08-16,7,5,3,429,135.135,1422.135,MBR,1985-10-25,F,5.0,Books,Fiction,26
19395228248,271492,2012-08-16,4,3,2,109,22.89,240.89,TeleShop,1971-07-11,F,5.0,Electronics,Mobiles,41
38567241363,271041,2012-08-16,10,5,2,328,68.88,724.88,MBR,1984-12-19,F,4.0,Books,Non-Fiction,27
50700525343,275196,2012-08-16,7,5,4,1133,475.86,5007.86,MBR,1986-04-06,F,3.0,Books,Fiction,26
66865847202,269182,2012-08-16,3,5,5,1242,652.05,6862.05,TeleShop,1989-06-04,M,1.0,Books,Comics,23
95361895943,272655,2012-08-16,5,3,-3,-523,164.745,-1733.745,e-Shop,1991-12-03,F,10.0,Electronics,Computers,20
77311828735,268011,2012-08-16,10,6,3,98,30.87,324.87,e-Shop,1985-02-04,F,7.0,Home and kitchen,Kitchen,27
94454312135,274546,2012-08-16,3,5,-1,-79,8.295,-87.295,e-Shop,1970-07-26,M,3.0,Books,Comics,42
92336055168,273973,2012-08-16,11,5,5,112,58.8,618.8,Flagship store,1992-04-16,F,2.0,Books,Children,20
12296048851,268874,2012-08-15,4,4,2,307,64.47,678.47,e-Shop,1977-04-18,M,5.0,Bags,Women,35
37136581569,270282,2012-08-15,12,5,5,718,376.95,3966.95,MBR,1980-12-20,F,3.0,Books,Academic,31
25831524318,272101,2012-08-15,5,3,2,1299,272.79,2870.79,e-Shop,1971-12-27,M,3.0,Electronics,Computers,40
43173510870,274628,2012-08-15,12,5,5,1361,714.525,7519.525,e-Shop,1970-09-04,M,5.0,Books,Academic,41
41880841458,269674,2012-08-15,4,3,-3,-451,142.065,-1495.065,e-Shop,1975-03-17,F,10.0,Electronics,Mobiles,37
8010857531,267235,2012-08-15,2,6,5,373,195.825,2060.825,e-Shop,1988-05-08,M,6.0,Home and kitchen,Furnishing,24
43041940665,267172,2012-08-15,6,5,3,1247,392.805,4133.805,MBR,1989-10-12,F,6.0,Books,DIY,22
54320077528,268600,2012-08-15,1,2,4,1390,583.8,6143.8,MBR,1980-12-04,M,4.0,Footwear,Mens,31
77088077845,267538,2012-08-15,8,3,4,1328,557.76,5869.76,MBR,1979-11-03,M,4.0,Electronics,Personal Appliances,32
82033355208,269407,2012-08-15,3,1,2,1075,225.75,2375.75,e-Shop,1978-04-25,F,1.0,Clothing,Kids,34
71776958858,273829,2012-08-15,2,6,5,135,70.875,745.875,TeleShop,1983-05-26,M,4.0,Home and kitchen,Furnishing,29
85077582837,269613,2012-08-15,4,1,2,745,156.45,1646.45,e-Shop,1979-01-03,M,8.0,Clothing,Mens,33
73576215557,269603,2012-08-15,11,6,1,259,27.195,286.195,TeleShop,1972-11-28,M,4.0,Home and kitchen,Bath,39
68573993577,268701,2012-08-15,7,5,4,648,272.16,2864.16,MBR,1978-02-22,M,5.0,Books,Fiction,34
94454312135,274546,2012-08-15,3,5,1,79,8.295,87.295,e-Shop,1970-07-26,M,3.0,Books,Comics,42
90112799901,266936,2012-08-15,5,3,4,1287,540.54,5688.54,Flagship store,1984-01-19,F,9.0,Electronics,Computers,28
97549629512,270257,2012-08-15,9,3,1,519,54.495,573.495,MBR,1977-01-02,F,10.0,Electronics,Cameras,35
88481506921,271990,2012-08-15,11,6,1,978,102.69,1080.69,e-Shop,1990-04-02,M,7.0,Home and kitchen,Bath,22
84634445198,268081,2012-08-15,11,6,-3,-675,212.625,-2237.625,TeleShop,1984-11-03,F,1.0,Home and kitchen,Bath,27
29107256325,268977,2012-08-14,6,5,1,1286,135.03,1421.03,TeleShop,1985-11-04,M,9.0,Books,DIY,26
2139956715,271834,2012-08-14,9,3,4,1457,611.94,6439.94,TeleShop,1980-05-12,M,9.0,Electronics,Cameras,32
12644501524,268408,2012-08-14,4,4,3,321,101.115,1064.115,TeleShop,1970-01-02,M,4.0,Bags,Women,42
54211594092,267478,2012-08-14,7,5,4,300,126.0,1326.0,Flagship store,1977-12-16,F,1.0,Books,Fiction,34
14236362765,274369,2012-08-14,3,2,5,1483,778.575,8193.575,e-Shop,1973-03-14,F,9.0,Footwear,Women,39
1786180682,268070,2012-08-14,6,5,3,668,210.42,2214.42,TeleShop,1982-10-12,F,1.0,Books,DIY,29
41411492115,269647,2012-08-14,2,6,1,161,16.905,177.905,e-Shop,1978-04-22,M,6.0,Home and kitchen,Furnishing,34
26248796032,273787,2012-08-14,7,5,1,763,80.115,843.115,MBR,1983-10-24,M,1.0,Books,Fiction,28
41041955354,267599,2012-08-14,3,5,4,969,406.98,4282.98,Flagship store,1984-05-17,M,5.0,Books,Comics,28
32534276815,273037,2012-08-14,4,2,3,909,286.335,3013.335,TeleShop,1976-04-18,F,7.0,Footwear,Kids,36
58499124880,274927,2012-08-14,11,5,5,208,109.2,1149.2,TeleShop,1971-10-06,M,3.0,Books,Children,40
99608581905,269249,2012-08-14,3,5,5,709,372.225,3917.225,Flagship store,1991-06-14,M,2.0,Books,Comics,21
74916656261,273562,2012-08-14,7,5,5,1213,636.825,6701.825,e-Shop,1991-02-25,M,3.0,Books,Fiction,21
77014011430,270143,2012-08-14,4,3,-3,-613,193.095,-2032.095,TeleShop,1984-08-01,F,1.0,Electronics,Mobiles,28
71247971702,268878,2012-08-14,4,1,5,514,269.85,2839.85,e-Shop,1974-07-28,M,7.0,Clothing,Mens,38
43024425408,273664,2012-08-13,9,3,5,334,175.35,1845.35,TeleShop,1970-12-13,M,6.0,Electronics,Cameras,41
55285609101,271406,2012-08-13,11,5,2,598,125.58,1321.58,TeleShop,1980-05-19,F,4.0,Books,Children,32
31382919663,268744,2012-08-13,3,5,1,1354,142.17,1496.17,TeleShop,1971-02-06,F,2.0,Books,Comics,41
10298680937,271455,2012-08-13,4,4,2,890,186.9,1966.9,Flagship store,1972-02-01,F,9.0,Bags,Women,40
22775488378,270870,2012-08-13,4,1,1,1491,156.555,1647.555,e-Shop,1987-10-14,F,3.0,Clothing,Mens,24
25353042466,274868,2012-08-13,11,5,3,655,206.325,2171.325,Flagship store,1973-06-14,F,2.0,Books,Children,39
476170954,267265,2012-08-13,3,1,1,195,20.475,215.475,MBR,1991-09-14,F,5.0,Clothing,Kids,20
18065146406,267985,2012-08-13,10,5,4,1490,625.8,6585.8,Flagship store,1976-08-19,F,7.0,Books,Non-Fiction,36
